SEP=;
type;keyword;lemma;pos;relevance
word;remainder;remainder;NN;0.8553315725018894;
word;submitted;submit;VB;0.8541205442594615;
word;interpretation;interpretation;NN;0.8535786173728009;
word;contribution;contribution;NN;0.8526434130020524;
word;degree;degree;NN;0.8525331269471512;
word;key;key;JJ;0.8524999661383338;
word;face;face;VB;0.8516969823131508;
word;sample;sample;NN;0.8510315790954697;
word;considerably;considerably;RB;0.8503290809656555;
word;realistic;realistic;JJ;0.8499081579806215;
word;dominated;dominate;VB;0.8492560025683484;
word;reliable;reliable;JJ;0.8490778556712949;
word;fit;fit;VB;0.849018345509775;
word;technology;technology;NN;0.8485740357459858;
word;away;away;RB;0.8482729382941216;
word;access;access;NN;0.8481473820916057;
word;likelihood;likelihood;NN;0.8480088987057666;
word;succeed;succeed;VB;0.8480076824119052;
word;Judgment;judgment;NN;0.8478127166342226;
word;query;query;NN;0.8475782686694547;
word;exhibit;exhibit;VB;0.8474921296604051;
word;users;user;NN;0.8472286826800519;
word;absence;absence;NN;0.8468576695697947;
word;International;international;NN;0.8465295832885013;
word;rules;rule;NN;0.8463863371949845;
word;site;site;NN;0.8452364065245261;
word;minded;mind;VB;0.8436415291016489;
word;impose;impose;VB;0.8410890134965435;
word;extreme;extreme;JJ;0.8407981149238322;
word;Namely;namely;RB;0.8399978891534379;
word;Combining;combine;VB;0.838916138781036;
word;links;link;NN;0.8388577124589607;
word;markets;market;NN;0.838589497043154;
word;displaying;display;VB;0.8383754532010665;
word;generalized;generalize;VB;0.837671760073668;
word;free;free;JJ;0.8373384806295469;
word;linear;linear;JJ;0.8353492609493273;
word;formally;formally;RB;0.8353481763309587;
word;monitor;monitor;NN;0.8346580359704275;
word;expert;expert;NN;0.831610068515048;
word;valid;valid;JJ;0.8306158870675763;
word;exploited;exploit;VB;0.8300975826706458;
word;transfer;transfer;NN;0.8292820352879544;
word;phenomenon;phenomenon;NN;0.8292342948014682;
word;concentrate;concentrate;VB;0.8283676080436366;
word;largely;largely;RB;0.82794644568885;
word;explicit;explicit;JJ;0.8268213918469365;
word;happens;happen;VB;0.8266611282065026;
word;circumstances;circumstance;NN;0.8256699449331024;
word;abstract;abstract;JJ;0.8255472790011893;
word;manage;manage;VB;0.8250713990767026;
word;round;round;NN;0.8249586752398795;
word;tests;test;NN;0.8242011260184385;
word;impossible;impossible;JJ;0.8232206963818423;
word;execute;execute;VB;0.8231613785249244;
word;representation;representation;NN;0.8213290645110134;
word;settings;setting;NN;0.8211568332990973;
word;Reduction;reduction;NN;0.8187802235330317;
word;permitted;permit;VB;0.8185887315329892;
word;algorithm;algorithm;NN;0.818182573029679;
word;proper;proper;JJ;0.8153340246657705;
word;progress;progress;NN;0.8131592228622019;
word;reject;reject;VB;0.8121765609851552;
word;manipulating;manipulate;VB;0.8112654748956807;
word;Theory;theory;NN;0.8107640336862427;
word;person;person;NN;0.8105673943138902;
word;substantial;substantial;JJ;0.8104002827800318;
word;depicted;depict;VB;0.8099025752913943;
word;device;device;NN;0.8087539459011684;
word;priority;priority;NN;0.807371839793227;
word;accordingly;accordingly;RB;0.8071401565002922;
word;expensive;expensive;JJ;0.806914570411458;
word;prevent;prevent;VB;0.8061483708983126;
word;chapter;chapter;NN;0.8051453637414157;
word;proportion;proportion;NN;0.8048407173414474;
word;popular;popular;JJ;0.8041320480325649;
word;external;external;JJ;0.8036974706830599;
word;similarity;similarity;NN;0.8032204066265575;
word;fairly;fairly;RB;0.8030140964963135;
word;Center;center;NN;0.8022184404385617;
word;trends;trend;NN;0.8019328656406619;
word;told;tell;VB;0.8009798461769677;
word;address;address;VB;0.8003483426145275;
word;nearly;nearly;RB;0.7979580456837251;
word;verify;verify;VB;0.7971110540892047;
word;emerge;emerge;VB;0.7950953237248727;
word;acceptable;acceptable;JJ;0.7949448171428906;
word;devise;devise;VB;0.7942675704266664;
word;global;global;JJ;0.7934042717229235;
word;respectively;respectively;RB;0.7929347416881016;
word;stands;stand;VB;0.7919104054498771;
word;soon;soon;RB;0.7918987969444692;
word;normally;normally;RB;0.7893985868439801;
word;strongly;strongly;RB;0.7891416791090312;
word;outputs;output;NN;0.788989373519346;
word;complicated;complicate;JJ;0.7860853464807951;
word;potentially;potentially;RB;0.7852434599393486;
word;encourage;encourage;VB;0.7849604255382615;
word;National;national;NN;0.7839843290055126;
word;name;name;NN;0.7837286480005721;
word;beliefs;belief;NN;0.7834898458932162;
word;explanations;explanation;NN;0.7834729531054406;
word;public;public;JJ;0.782895755180437;
word;competitive;competitive;JJ;0.7827085293421456;
word;context;context;NN;0.7824088048106397;
word;solved;solve;VB;0.7821923845654296;
word;merely;merely;RB;0.7814420480433981;
word;Naturally;naturally;RB;0.7813700539339049;
word;Document;document;NN;0.7811354807443992;
word;sufficiently;sufficiently;RB;0.7798693992607926;
word;ratio;ratio;NN;0.7792784857161579;
word;clusters;cluster;NN;0.7779686852774925;
word;drawn;draw;VB;0.7777965335895497;
word;uniform;uniform;JJ;0.7764425229790719;
word;broken;break;VB;0.7763460503803417;
word;implicit;implicit;JJ;0.7759656115161719;
word;reflect;reflect;VB;0.7757694100036119;
word;interacting;interact;VB;0.7755496147547787;
word;helpful;helpful;JJ;0.7751612064790896;
word;supply;supply;NN;0.7751413970916092;
word;theoretical;theoretical;JJ;0.774846607254289;
word;findings;finding;NN;0.7746943182991751;
word;spent;spend;VB;0.7734842467172762;
word;properties;property;NN;0.7729570568680424;
word;heavily;heavily;RB;0.7727413132569796;
word;upper;upper;JJ;0.7724340526950919;
word;life;life;NN;0.7721434564879983;
word;feasible;feasible;JJ;0.7713308662345679;
word;authority;authority;NN;0.7705155878495408;
word;fulfilled;fulfill;VB;0.7704961053299074;
word;strictly;strictly;RB;0.769764274717855;
word;Precision;precision;NN;0.7692980161712688;
word;greatly;greatly;RB;0.7689828585209797;
word;statistical;statistical;JJ;0.768975655216326;
word;applicable;applicable;JJ;0.7681391323180866;
word;expression;expression;NN;0.7679034579637933;
word;transitions;transition;NN;0.7665591828096697;
word;dropped;drop;VB;0.7660185575284262;
word;natural;natural;JJ;0.7653375345527378;
word;paper;paper;NN;0.7638862407437582;
word;identical;identical;JJ;0.7638543499032011;
word;mode;mode;NN;0.7637188002899992;
word;partial;partial;JJ;0.7636560619951379;
word;lie;lie;VB;0.7636030883644402;
word;internal;internal;JJ;0.7635033705120622;
word;dependent;dependent;JJ;0.762733481650254;
word;allocation;allocation;NN;0.7618924163398735;
word;former;former;JJ;0.7618835448792404;
word;false;false;JJ;0.7598091206299987;
word;explicitly;explicitly;RB;0.7595089971304774;
word;load;load;NN;0.7590008828352858;
word;confirmed;confirm;VB;0.7585082793752285;
word;unable;unable;JJ;0.7582940531530259;
word;fashion;fashion;NN;0.7581339857356363;
word;exploring;explore;VB;0.7574359367407872;
word;empirical;empirical;JJ;0.7568983794953034;
word;paths;path;NN;0.7565329366722524;
word;expanding;expand;VB;0.7557892135431944;
word;stop;stop;NN;0.7547968850896895;
word;check;check;VB;0.7537901843418713;
word;mainly;mainly;RB;0.753588189250945;
word;reference;reference;NN;0.7532336099444906;
word;children;child;NN;0.7526950286015417;
word;contact;contact;NN;0.7526130495886972;
word;guarantee;guarantee;VB;0.7518548886509318;
word;formulation;formulation;NN;0.7518264972096458;
word;straightforward;straightforward;JJ;0.7511528821738532;
word;annual;annual;JJ;0.7511213838520227;
word;researchers;researcher;NN;0.7508096945654748;
word;compose;compose;VB;0.7502888644626121;
word;Individually;individually;RB;0.7494353831468112;
word;detect;detect;VB;0.7492080859942601;
word;pursued;pursue;VB;0.7476754980079059;
word;availability;availability;NN;0.7470962986233836;
word;things;thing;NN;0.7459561516267177;
word;arrive;arrive;VB;0.745717246107243;
word;plays;play;VB;0.7456602466844005;
word;favor;favor;NN;0.7450256424645418;
word;transformation;transformation;NN;0.7446912785437558;
word;input;input;NN;0.7439598666894939;
word;relevance;relevance;NN;0.7439554729538509;
word;read;read;VB;0.7438741507110374;
word;society;society;NN;0.742401356698372;
word;respond;respond;VB;0.7421293177197312;
word;adjusts;adjust;VB;0.7415474011462361;
word;inherent;inherent;JJ;0.7413283540593105;
word;approximation;approximation;NN;0.7411441020330222;
word;hope;hope;VB;0.7408028783386135;
word;unlikely;unlikely;JJ;0.7392309047264527;
word;brief;brief;JJ;0.7381089151310707;
word;Fast;fast;JJ;0.7374447045622928;
word;job;job;NN;0.7359373864457965;
word;win;win;VB;0.7352220422687974;
word;environments;environment;NN;0.7349755629249206;
word;contrary;contrary;NN;0.7341716036856666;
word;half;half;NN;0.7340551201328444;
word;generation;generation;NN;0.7340055957327872;
word;roughly;roughly;RB;0.7336401457480074;
word;significance;significance;NN;0.7333743795975652;
word;current;current;JJ;0.7317777505429109;
word;captures;capture;VB;0.7277601000493307;
word;possess;possess;VB;0.727671338197711;
word;construction;construction;NN;0.7276254638857691;
word;treats;treat;VB;0.7273679026584535;
word;occurrence;occurrence;NN;0.7272607939488076;
word;entered;enter;VB;0.7266578038311373;
word;memory;memory;NN;0.7265229511419868;
word;Numerous;numerous;JJ;0.7261740288646796;
word;specification;specification;NN;0.7245446766785817;
word;products;product;NN;0.723930314819276;
word;fielding;field;NN;0.7229410754897312;
word;positive;positive;JJ;0.7214644279695879;
word;meaningful;meaningful;JJ;0.7206729062468812;
word;substitute;substitute;NN;0.7198108834518575;
word;detection;detection;NN;0.7193209584562339;
word;isolate;isolate;VB;0.718630336170927;
word;reality;reality;NN;0.7186272548557308;
word;determination;determination;NN;0.7177949391542728;
word;channel;channel;NN;0.7172545867191772;
word;dimensions;dimension;NN;0.7170849408286869;
word;comparable;comparable;JJ;0.7168951763619045;
word;indexes;index;NN;0.715847428393326;
word;newly;newly;RB;0.7158356716014584;
word;resource;resource;NN;0.7151417722299428;
word;institution;institution;NN;0.7149360566415658;
word;waiting;wait;VB;0.7142923443643656;
word;weights;weight;NN;0.7139950929152896;
word;quantities;quantity;NN;0.7138483382779035;
word;incentive;incentive;NN;0.7134476324986286;
word;private;private;JJ;0.7130180103462707;
word;bounds;bound;NN;0.712225753703792;
word;security;security;NN;0.7119471909864736;
word;extra;extra;JJ;0.7115336089157427;
word;percentage;percentage;NN;0.7114363434306505;
word;raised;raise;VB;0.7113875537490746;
word;flexibility;flexibility;NN;0.7112932687879217;
word;wish;wish;VB;0.710513917480025;
word;Economic;economic;NN;0.7102062033118021;
word;updated;update;VB;0.7082333672239579;
word;really;really;RB;0.7069153981536245;
word;delivered;deliver;VB;0.705955357644509;
word;altering;alter;VB;0.7051700383646907;
word;domain;domain;NN;0.7048022130201208;
word;accommodate;accommodate;VB;0.7047377006953507;
word;grows;grow;VB;0.7047187468544671;
word;survey;survey;NN;0.7039514147503956;
word;ultimately;ultimately;RB;0.7036887973208737;
word;stored;store;VB;0.7031127244814999;
word;increasingly;increasingly;RB;0.7026296848184089;
word;absolute;absolute;JJ;0.7024451880208676;
word;business;business;NN;0.7016897986321804;
word;recognized;recognize;VB;0.7016450747709326;
word;simplicity;simplicity;NN;0.7014836088330038;
word;neighbors;neighbor;NN;0.7008463136088461;
word;beneficial;beneficial;JJ;0.7002610371066449;
word;summarize;summarize;VB;0.7001556382500398;
word;conclusions;conclusion;NN;0.6994502368440688;
word;properly;properly;RB;0.6994015897540945;
word;sure;sure;JJ;0.6991266529037949;
word;execution;execution;NN;0.6981753674117531;
word;indication;indication;NN;0.6965262677766213;
word;scale;scale;NN;0.6956054662687838;
word;agreement;agreement;NN;0.6937417264560393;
word;scenarios;scenario;NN;0.6937414138421021;
word;exchange;exchange;NN;0.693476719651434;
word;separately;separately;RB;0.6933496198653575;
word;foundations;foundation;NN;0.6929343045706591;
word;game;game;NN;0.691794758000286;
word;calculations;calculation;NN;0.6917466339527243;
word;secured;secure;VB;0.6917405701068451;
word;principal;principal;NN;0.6905991027433251;
word;assist;assist;VB;0.6905218380635829;
word;bid;bid;NN;0.690429811236968;
word;Intelligence;intelligence;NN;0.6893258737889394;
word;opposed;oppose;VB;0.6890909764256901;
word;conflict;conflict;NN;0.6886333008949319;
word;attained;attain;VB;0.6870242548621375;
word;primary;primary;JJ;0.6868254452191783;
word;respective;respective;JJ;0.6856418655884952;
word;consistently;consistently;RB;0.6855499172040218;
word;Trust;trust;NN;0.6851057520530486;
word;translates;translate;VB;0.6850233146955337;
word;outlining;outline;VB;0.6849532069170238;
word;restriction;restriction;NN;0.6845388243850257;
word;completion;completion;NN;0.6838735272300106;
word;solely;solely;RB;0.6837456728571722;
word;account;account;NN;0.6825081157140132;
word;assess;assess;VB;0.6823086994905087;
word;pair;pair;NN;0.6817914711838571;
word;stability;stability;NN;0.6813603999895554;
word;shifts;shift;NN;0.6812382434017641;
word;communicating;communicate;VB;0.6804769855213557;
word;ease;ease;NN;0.6801268673505373;
word;manipulation;manipulation;NN;0.6799718055019873;
word;solution;solution;NN;0.6794568539403307;
word;responsible;responsible;JJ;0.6793887726058238;
word;arguments;argument;NN;0.6791608045911881;
word;ideal;ideal;JJ;0.6791605772390981;
word;modified;modify;VB;0.6791183745756693;
word;forcing;force;VB;0.6786524140120369;
word;alone;alone;RB;0.6785199134868589;
word;familiar;familiar;JJ;0.6781875702700132;
word;peers;peer;NN;0.6781852454816732;
word;allocated;allocate;VB;0.6745660365420985;
word;phases;phase;NN;0.6745282485105455;
word;broad;broad;JJ;0.6745279917768435;
word;adjacent;adjacent;JJ;0.6745144959275938;
word;feedback;feedback;NN;0.6744690421199107;
word;rewards;reward;NN;0.6733109863404976;
word;rarely;rarely;RB;0.673287667520154;
word;replacement;replacement;NN;0.6727173924230132;
word;threshold;threshold;NN;0.6717946117861492;
word;segment;segment;NN;0.6714729118222422;
word;row;row;NN;0.6710517711239905;
word;locate;locate;VB;0.6710278966555039;
word;omitted;omit;VB;0.6709273412091608;
word;text;text;NN;0.6706079652872612;
word;Frequent;frequent;JJ;0.669588088706987;
word;flexible;flexible;JJ;0.669445732339932;
word;counted;count;VB;0.668595985239894;
word;preserving;preserve;VB;0.668354370605086;
word;integral;integral;JJ;0.6682030235979194;
word;status;status;NN;0.6679183525516128;
word;Adaptive;adaptive;JJ;0.6678289729668155;
word;posed;pose;VB;0.6663022914138164;
word;finish;finish;VB;0.6652416271934826;
word;basically;basically;RB;0.6650859373826798;
word;sensitive;sensitive;JJ;0.6649522250258975;
word;convert;convert;VB;0.6647982623347971;
word;University;university;NN;0.6647245507792954;
word;tendency;tendency;NN;0.6645696172800157;
word;medium;medium;NN;0.6632394293821128;
word;infer;infer;VB;0.6631056195826098;
word;introduction;introduction;NN;0.6630979385800724;
word;Mobile;mobile;NN;0.66301400812888;
word;parallel;parallel;NN;0.6629820569674134;
word;strict;strict;JJ;0.6622022436987898;
word;distinction;distinction;NN;0.6607966888503958;
word;Mathematical;mathematical;JJ;0.6606410594125572;
word;classification;classification;NN;0.6606152939807918;
word;minutes;minute;NN;0.6605750275357314;
word;proposals;proposal;NN;0.6604963085474117;
word;convenient;convenient;JJ;0.6600269932138862;
word;adequate;adequate;JJ;0.6594331531473596;
word;gather;gather;VB;0.6592756559806233;
word;dates;date;NN;0.6586930969938067;
word;coordinates;coordinate;VB;0.6586541486195254;
word;additionally;additionally;RB;0.6582913034205631;
word;belonging;belong;VB;0.6579277360569394;
word;continuously;continuously;RB;0.657416751983259;
word;rapidly;rapidly;RB;0.6567555620618435;
word;functional;functional;JJ;0.6560188312928522;
word;curves;curve;NN;0.6559981141028797;
word;overcome;overcome;VB;0.6551996085006282;
word;suggestions;suggestion;NN;0.6544155093435604;
word;spread;spread;NN;0.6541877626699016;
word;unknown;unknown;JJ;0.6537484785011748;
word;scores;score;NN;0.6537245003941763;
word;comprised;comprise;VB;0.6535990236636269;
word;powerful;powerful;JJ;0.6520928793573233;
word;Intelligent;intelligent;NN;0.6518610009255669;
word;subjective;subjective;JJ;0.6515134327013072;
word;negative;negative;JJ;0.6514818208802808;
word;reverse;reverse;JJ;0.6507182747742326;
word;remote;remote;JJ;0.6506935789100854;
word;Consistency;consistency;NN;0.6501882002326352;
word;sessions;session;NN;0.6492006811383585;
word;conforms;conform;VB;0.6490239301817619;
word;correctly;correctly;RB;0.6483493253309721;
word;historical;historical;JJ;0.647980725041303;
word;oldest;old;JJ;0.6469519228071676;
word;statement;statement;NN;0.6458840799361772;
word;correlation;correlation;NN;0.645802272118687;
word;modern;modern;JJ;0.6457371104719734;
word;accumulated;accumulate;VB;0.6452730731583772;
word;maintenance;maintenance;NN;0.6449989930891401;
word;published;publish;VB;0.6449143602552385;
word;carefully;carefully;RB;0.6448896309613016;
word;cooperate;cooperate;VB;0.6447351615750256;
word;double;double;JJ;0.6442535446611384;
word;pieces;piece;NN;0.6441579468616254;
word;attractive;attractive;JJ;0.6435816230581349;
word;fairest;fair;JJ;0.6427524773203045;
word;correlates;correlate;VB;0.6420456789710571;
word;welfare;welfare;NN;0.6415503067687204;
word;cooperation;cooperation;NN;0.64145943108283;
word;compensate;compensate;VB;0.6411612926647252;
word;speed;speed;NN;0.6398221859966354;
word;reputation;reputation;NN;0.6395734856821;
word;promising;promise;JJ;0.6395222641849028;
word;stage;stage;NN;0.6394417925076126;
word;Science;science;NN;0.6394177772734064;
word;summary;summary;NN;0.6389212089137287;
word;discarding;discard;VB;0.6388731082982654;
word;flow;flow;NN;0.6385516471076003;
word;bias;bias;NN;0.6369138355316142;
word;likewise;likewise;RB;0.6362731041537882;
word;valuable;valuable;JJ;0.6345537100253786;
word;parameter;parameter;NN;0.6345370711918412;
word;falls;fall;VB;0.6343529292075671;
word;formal;formal;JJ;0.6337507599796928;
word;balanced;balance;JJ;0.6327125924298438;
word;usual;usual;JJ;0.6322236396248965;
word;durations;duration;NN;0.6316695500410177;
word;guide;guide;VB;0.6310447901874896;
word;gap;gap;NN;0.6310310317372743;
word;identification;identification;NN;0.6305005171406243;
word;destination;destination;NN;0.6304906401412436;
word;extracting;extract;VB;0.6297506402420993;
word;objects;object;NN;0.6286265913471158;
word;meaning;meaning;VB;0.6278083647983072;
word;deviation;deviation;NN;0.6276839300092318;
word;dual;dual;JJ;0.6268538699370609;
word;classical;classical;JJ;0.6267823571982275;
word;today;today;NN;0.6261650264614943;
word;substantially;substantially;RB;0.6261206213864126;
word;rational;rational;JJ;0.6251687272034074;
word;logic;logic;NN;0.6248064683268072;
word;pick;pick;VB;0.6246702375241817;
word;commitment;commitment;NN;0.6244979372727836;
word;grants;grant;NN;0.6241697641350611;
word;code;code;NN;0.6217849910977075;
word;central;central;JJ;0.6215327163926194;
word;randomly;randomly;RB;0.6211333150839206;
word;slower;slow;JJ;0.6210537689160807;
word;payments;payment;NN;0.6191078510557111;
word;language;language;NN;0.6191039381044147;
word;classified;classify;VB;0.6188758790145685;
word;purely;purely;RB;0.618855231025065;
word;infinite;infinite;JJ;0.6181723419455648;
word;opinions;opinion;NN;0.6176088179852641;
word;origin;origin;NN;0.6166264916782068;
word;join;join;VB;0.6162933960095112;
word;optimum;optimum;NN;0.6151531759358981;
word;render;render;VB;0.6147724079449562;
word;attaching;attach;VB;0.6144635249368166;
word;weak;weak;JJ;0.6134723260491197;
word;engage;engage;VB;0.613207771844294;
word;risk;risk;NN;0.6123260226178279;
word;commercial;commercial;JJ;0.6123222048442472;
word;unnecessary;unnecessary;JJ;0.6121024418661979;
word;negotiation;negotiation;NN;0.6120547093665827;
word;rise;rise;NN;0.6115666742014725;
word;format;format;NN;0.611551803225166;
word;refining;refine;VB;0.6112691747642103;
word;comprehensive;comprehensive;JJ;0.6112480064476504;
word;intermediate;intermediate;JJ;0.610383687490315;
word;hours;hour;NN;0.6093945770515977;
word;ARRIVAL;arrival;NN;0.6077289150806178;
word;majority;majority;NN;0.6073142722315417;
word;mutual;mutual;JJ;0.6071446700480823;
word;costly;costly;JJ;0.6060228013582957;
word;number;numb;NN;0.6055621230321091;
word;insert;insert;VB;0.6055029342703653;
word;terminates;terminate;VB;0.6047519823587071;
word;viewpoint;viewpoint;NN;0.6041834741696901;
word;message;message;NN;0.6037944131302945;
word;repeatedly;repeatedly;RB;0.6032568011394535;
word;consumes;consume;VB;0.6026683370139478;
word;hierarchy;hierarchy;NN;0.6024059502321482;
word;strength;strength;NN;0.6021237936103986;
word;originating;originate;VB;0.601989827013522;
word;highlight;highlight;VB;0.6018073399718868;
word;Truth;truth;NN;0.601227765845171;
word;competition;competition;NN;0.6011988127765721;
word;uniformly;uniformly;RB;0.6007171272619185;
word;live;live;JJ;0.6006605732934479;
word;overview;overview;NN;0.6003126458859889;
word;emphasis;emphasis;NN;0.6002893393006627;
word;PROPOSITION;proposition;NN;0.5994133288071808;
word;Discovery;discovery;NN;0.5982216710205008;
word;element;element;NN;0.5977628997197852;
word;certainly;certainly;RB;0.5976292952404078;
word;Apart;apart;RB;0.5974841911655988;
word;subsequently;subsequently;RB;0.5967285531361206;
word;arrange;arrange;VB;0.5964417005301778;
word;incurring;incur;VB;0.5962891137277476;
word;pure;pure;JJ;0.5961979711159273;
word;Remark;remark;NN;0.5958450949413258;
word;motivation;motivation;NN;0.5946633758866564;
word;reasonably;reasonably;RB;0.5943669361495835;
word;dominant;dominant;JJ;0.591104675557729;
word;responsibility;responsibility;NN;0.5907921295669069;
word;equips;equip;VB;0.5901963080007046;
word;diverse;diverse;JJ;0.5900237769663033;
word;conventional;conventional;JJ;0.5892958574120681;
word;sensitivity;sensitivity;NN;0.588381168450952;
word;consensus;consensus;NN;0.5882529692915465;
word;gradually;gradually;RB;0.5881624340040239;
word;profits;profit;NN;0.5880700991835061;
word;trees;tree;NN;0.5879218105390807;
word;constantly;constantly;RB;0.5879037413097853;
word;machines;machine;NN;0.5874362303849064;
word;virtually;virtually;RB;0.58697511193939;
word;readily;readily;RB;0.5859797375445286;
word;designate;designate;VB;0.5859601748055141;
word;incoming;incoming;JJ;0.5845599838842475;
word;analogous;analogous;JJ;0.5843789869882252;
word;competes;compete;VB;0.5840341205289188;
word;satisfaction;satisfaction;NN;0.5836790770026035;
word;committed;commit;VB;0.5836260070779664;
word;organizational;organizational;JJ;0.5832644050003769;
word;generalization;generalization;NN;0.5832511300547529;
word;protocol;protocol;NN;0.5832424738983549;
word;movement;movement;NN;0.5831021548340249;
word;buys;buy;VB;0.582531140581058;
word;heavy;heavy;JJ;0.581920016936465;
word;satisfactory;satisfactory;JJ;0.581772667906932;
word;notation;notation;NN;0.5810406096351501;
word;Volume;volume;NN;0.5805596022819004;
word;undertake;undertake;VB;0.5798786357688506;
word;drive;drive;VB;0.5793478222027051;
word;daily;daily;JJ;0.5793199834178782;
word;cooperative;cooperative;JJ;0.578650202414293;
word;Conversely;conversely;RB;0.5784435841505883;
word;adapting;adapt;VB;0.5779507395843518;
word;twice;twice;RB;0.5778522096440379;
word;array;array;NN;0.5772923892888006;
word;color;color;NN;0.577206576650017;
word;perception;perception;NN;0.5768635340182952;
word;mixed;mix;JJ;0.5768483612122801;
word;validity;validity;NN;0.5761701276329615;
word;apparent;apparent;JJ;0.5755961870494938;
word;light;light;NN;0.5755090999408033;
word;identities;identity;NN;0.5751633489903194;
word;marginal;marginal;JJ;0.5751509552695921;
word;simulated;simulate;JJ;0.5748100798332048;
word;interfaces;interface;NN;0.5746264751813652;
word;months;month;NN;0.5744993891905865;
word;preliminary;preliminary;JJ;0.5743695284950585;
word;empty;empty;JJ;0.573538533866584;
word;Excellent;excellent;JJ;0.5733636123252049;
word;advocates;advocate;NN;0.5731273790132343;
word;Mark;mark;NN;0.5713231628149344;
word;computers;computer;NN;0.5712002642011107;
word;anticipating;anticipate;VB;0.57085092428203;
word;centralized;centralize;JJ;0.5705185619641996;
word;slight;slight;JJ;0.5703735102415608;
word;hypothesis;hypothesis;NN;0.570232850148154;
word;merging;merge;VB;0.5700775537163274;
word;Traditionally;traditionally;RB;0.5691177100544889;
word;presentation;presentation;NN;0.5690984319545078;
word;Autonomous;autonomous;NN;0.5681384386357864;
word;sells;sell;VB;0.5671815988436119;
word;methodology;methodology;NN;0.566444779359704;
word;authors;author;NN;0.5661785859087176;
word;Formation;formation;NN;0.5659142103381849;
word;blocked;block;VB;0.5658748666831919;
word;overhead;overhead;NN;0.5656794718123929;
word;structural;structural;JJ;0.5649664942569783;
word;graph;graph;NN;0.5645209416166397;
word;measurement;measurement;NN;0.5644900496701112;
word;Artificial;artificial;NN;0.5643505991440432;
word;constraining;constrain;VB;0.5633358816182016;
word;topic;topic;NN;0.5632796715411984;
word;totally;totally;RB;0.5631804842008028;
word;recognition;recognition;NN;0.5631273865324787;
word;incomplete;incomplete;JJ;0.5623687988300152;
word;Fine;fine;NN;0.5623498376373777;
word;material;material;NN;0.5617054237400448;
word;cycle;cycle;NN;0.5616796660484547;
word;norm;norm;NN;0.561493861863516;
word;advertising;advertise;NN;0.5611499645463185;
word;careful;careful;JJ;0.5599597035035027;
word;tracks;track;VB;0.5599422945013066;
word;acknowledge;acknowledge;VB;0.5596515896278764;
word;Locally;locally;RB;0.5595569615036766;
word;partially;partially;RB;0.556826927286735;
word;arrangement;arrangement;NN;0.5566815721913241;
word;abstraction;abstraction;NN;0.556463478033989;
word;moderate;moderate;JJ;0.5562556901711955;
word;purchasing;purchase;NN;0.5560382316578693;
word;universal;universal;JJ;0.5554544859819326;
word;body;body;NN;0.5554384854017917;
word;finite;finite;JJ;0.5553085711464112;
word;essence;essence;NN;0.5552284676630579;
word;signal;signal;NN;0.5541118861241318;
word;automatic;automatic;JJ;0.553661916110598;
word;stable;stable;JJ;0.5533794955136871;
word;originally;originally;RB;0.5533517001497169;
word;trivial;trivial;JJ;0.553322637615904;
word;Engineering;engineer;NN;0.5529365601080694;
word;money;money;NN;0.5528162867449602;
word;contract;contract;NN;0.5526267811042568;
word;investigations;investigation;NN;0.5519283527508015;
word;discrete;discrete;JJ;0.5515122999390083;
word;Workshop;workshop;NN;0.5511642340419728;
word;head;head;NN;0.5511235663986476;
word;poor;poor;JJ;0.5507352377430268;
word;indicators;indicator;NN;0.5503263425078702;
word;image;image;NN;0.5496039887572242;
word;appropriately;appropriately;RB;0.549371159685719;
word;Theoretically;theoretically;RB;0.5477585969054338;
word;clients;client;NN;0.5476036056616953;
word;theorem;theorem;NN;0.5472953620719981;
word;serious;serious;JJ;0.5471990452931651;
word;parent;parent;NN;0.5463437508269605;
word;expansion;expansion;NN;0.5459855108003185;
word;promotes;promote;VB;0.5456827383431746;
word;physical;physical;JJ;0.5453895756219653;
word;instructs;instruct;VB;0.5453789253372184;
word;irrelevant;irrelevant;JJ;0.5449590234989161;
word;Coupled;couple;VB;0.5449140521368077;
word;systematically;systematically;RB;0.5444988892890648;
word;aid;aid;NN;0.544142216449063;
word;compact;compact;JJ;0.5438421727594022;
word;indirectly;indirectly;RB;0.5437159214608334;
word;sequential;sequential;JJ;0.5434737689097889;
word;manager;manager;NN;0.543247308989007;
word;Electronic;electronic;JJ;0.5426897616719419;
word;placement;placement;NN;0.5421487146989071;
word;alternate;alternate;JJ;0.5406955254621216;
word;extensively;extensively;RB;0.5406532881745194;
word;behave;behave;VB;0.5403916713144642;
word;trading;trade;NN;0.5402378833445082;
word;literature;literature;NN;0.5398498726057528;
word;shape;shape;NN;0.5398308508309217;
word;routing;route;VB;0.5397569807124363;
word;differently;differently;RB;0.5397176651103027;
word;filtering;filter;VB;0.5390408638887989;
word;oriented;orient;VB;0.5386661162004878;
word;strategic;strategic;JJ;0.5375653868375505;
word;tight;tight;JJ;0.5375378052088947;
word;integration;integration;NN;0.5374631530580358;
word;American;american;JJ;0.5372972527996192;
word;numerical;numerical;JJ;0.5372732569884134;
word;storage;storage;NN;0.5372585977349877;
word;copy;copy;NN;0.537003554632208;
word;elaborate;elaborate;JJ;0.5369066650566152;
word;hidden;hide;VB;0.5353731601000298;
word;week;week;NN;0.5351704572962905;
