SEP=;
type;keyword;lemma;pos;relevance
word;likelihood;likelihood;null;5.614056681996332;
word;quantify;quantify;null;5.61358772292825;
word;uniformly;uniformly;null;5.609954681661753;
word;indication;indication;null;5.605930805417367;
word;behaviour;behaviour;null;5.600359939515565;
word;relative;relative;null;5.597895796874631;
word;default;default;null;5.5948919107283475;
word;entries;entry;null;5.590701197055624;
word;manner;manner;null;5.5893989447570736;
word;series;series;null;5.588912548859263;
word;true;true;null;5.585901211153103;
word;arbitrarily;arbitrarily;null;5.58560179040691;
word;portions;portion;null;5.564775149715757;
word;simplicity;simplicity;null;5.561595890213058;
word;researchers;researcher;null;5.560460134354809;
word;powers;power;null;5.5579214431798665;
word;introduction;introduction;null;5.554662185793756;
word;informs;inform;null;5.553351575656219;
word;opportunity;opportunity;null;5.546467237205865;
word;incomplete;incomplete;null;5.545527612046546;
word;identical;identical;null;5.544759782546439;
word;topic;topic;null;5.541303528766871;
word;conducted;conduct;null;5.53998712264042;
word;strongly;strongly;null;5.531032354557132;
word;accommodate;accommodate;null;5.530600001209185;
word;operational;operational;null;5.528180217577585;
word;scores;score;null;5.526056764447598;
word;converge;converge;null;5.521715780309695;
word;validity;validity;null;5.521100350204661;
word;investigate;investigate;null;5.514753778475107;
word;identities;identity;null;5.502027853420599;
word;observed;observe;null;5.50198187747877;
word;conventional;conventional;null;5.501971147127796;
word;plan;plan;null;5.501044244447669;
word;conclusions;conclusion;null;5.50027748944245;
word;terminates;terminate;null;5.499315938887695;
word;trajectories;trajectory;null;5.497997762297662;
word;preceded;precede;null;5.497319408672005;
word;literature;literature;null;5.4962244532326405;
word;explanations;explanation;null;5.494660556037555;
word;language;language;null;5.4942380422079395;
word;evidence;evidence;null;5.4894102325292895;
word;classified;classify;null;5.488706233905514;
word;loss;loss;null;5.488698662045839;
word;automated;automate;null;5.487696904745453;
word;account;account;null;5.48475942037559;
word;reflect;reflect;null;5.479235054076589;
word;volume;volume;null;5.477379668740358;
word;statement;statement;null;5.465776197107167;
word;inequality;inequality;null;5.460187833263282;
word;regular;regular;null;5.457517203793867;
word;higher;high;null;5.456170775328833;
word;identifier;identifier;null;5.455188390293834;
word;cumulative;cumulative;null;5.454073510403849;
word;magnitude;magnitude;null;5.452568420613996;
word;space;space;null;5.451781490504917;
word;analytical;analytic;null;5.4516304429896225;
word;ranking;rank;null;5.448146520666349;
word;cognitive;cognitive;null;5.444759139832357;
word;mutually;mutually;null;5.444054061492349;
word;phenomenon;phenomenon;null;5.439301534761047;
word;fulfilled;fulfill;null;5.432401532058218;
word;special;special;null;5.430320858741184;
word;examine;examine;null;5.42858107213366;
word;collections;collection;null;5.42615278587563;
word;straightforward;straightforward;null;5.425010346494535;
word;length;length;null;5.42426624488576;
word;agreement;agreement;null;5.423762216927774;
word;contract;contract;null;5.420149638794143;
word;file;file;null;5.417463856686788;
word;consistently;consistently;null;5.403576812759638;
word;augmenting;augment;null;5.393741859302164;
word;economic;economic;null;5.393244207649614;
word;substantially;substantially;null;5.3926715419833515;
word;constraining;constrain;null;5.385230376305861;
word;irrelevant;irrelevant;null;5.383218674075748;
word;observable;observable;null;5.3799056421088585;
word;considerably;considerably;null;5.379281354950252;
word;place;place;null;5.377624726721974;
word;taxonomy;taxonomy;null;5.374670380634735;
word;cooperative;cooperative;null;5.365110910957812;
word;largely;largely;null;5.363283716664855;
word;usage;usage;null;5.359219088238538;
word;finite;finite;null;5.354626227925705;
word;course;course;null;5.352439569689587;
word;alternates;alternate;null;5.3458364507264635;
word;frequency;frequency;null;5.344900477743725;
word;accomplished;accomplish;null;5.335287029315042;
word;flexible;flexible;null;5.328712757893829;
word;ultimately;ultimately;null;5.32125792085485;
word;considerable;considerable;null;5.318996009597655;
word;exceptions;exception;null;5.3089115036076455;
word;demand;demand;null;5.306597944411293;
word;utilization;utilization;null;5.305649613782294;
word;complicating;complicate;null;5.305361565936735;
word;increment;increment;null;5.302103382787959;
word;acquired;acquire;null;5.3008273487879904;
word;impose;impose;null;5.298301403873728;
word;incurring;incur;null;5.295124828910426;
word;remains;remain;null;5.2921448680007925;
word;challenged;challenge;null;5.291831891834781;
word;indirect;indirect;null;5.283106145995364;
word;proved;prove;null;5.2811887542518825;
word;heuristic;heuristic;null;5.267127114600066;
word;inference;inference;null;5.266327733947751;
word;interactive;interactive;null;5.2614904025360545;
word;infer;infer;null;5.257766237257281;
word;expanding;expand;null;5.2573430998717585;
word;variants;variant;null;5.255043857129541;
word;exploited;exploit;null;5.2536159883836975;
word;adjustment;adjustment;null;5.251926188020581;
word;intuition;intuition;null;5.247269269412127;
word;analogous;analogous;null;5.240802323526247;
word;confirmed;confirm;null;5.232318633730445;
word;lack;lack;null;5.232074955354407;
word;determination;determination;null;5.221420265434044;
word;intuitive;intuitive;null;5.216972451271976;
word;symposium;symposium;null;5.203725899935914;
word;compatible;compatible;null;5.202302689556784;
word;seen;see;null;5.2022283826058064;
word;ongoing;ongoing;null;5.201235494496352;
word;comprised;comprise;null;5.19967291464741;
word;objects;object;null;5.195450029041444;
word;quantitative;quantitative;null;5.192907973109693;
word;expert;expert;null;5.19250563319905;
word;perception;perception;null;5.188308831756983;
word;reveal;reveal;null;5.18800870898181;
word;secondary;secondary;null;5.185284515990379;
word;baseline;baseline;null;5.184057851137639;
word;solved;solve;null;5.181328476408936;
word;survey;survey;null;5.178704297605688;
word;idea;idea;null;5.177438117994669;
word;normally;normally;null;5.172207487275214;
word;induction;induction;null;5.169346995242688;
word;absolute;absolute;null;5.1682556407789715;
word;usefulness;usefulness;null;5.167984884198507;
word;dominant;dominant;null;5.165500224588323;
word;correctly;correctly;null;5.1523111257963645;
word;strict;strict;null;5.1458306021006415;
word;induce;induce;null;5.14499639300915;
word;handle;handle;null;5.139980819481828;
word;confidence;confidence;null;5.136972661070534;
word;inclusion;inclusion;null;5.135722599350121;
word;divided;divide;null;5.128729571948931;
word;statistically;statistically;null;5.1286168391177;
word;instead;instead;null;5.12618737178359;
word;main;main;null;5.125058759878421;
word;completeness;completeness;null;5.124915702742758;
word;compensate;compensate;null;5.119692639020386;
word;regard;regard;null;5.116742275126975;
word;membership;membership;null;5.115067956287319;
word;authority;authority;null;5.108967270904473;
word;line;line;null;5.107303786576101;
word;matching;match;null;5.104573694851606;
word;validate;validate;null;5.102604184542668;
word;particularly;particularly;null;5.102402813600265;
word;conflicting;conflict;null;5.10058479127645;
word;class;class;null;5.09771380996327;
word;active;active;null;5.0893297720992035;
word;merging;merge;null;5.089169006579412;
word;refinements;refinement;null;5.088169579079713;
word;expertise;expertise;null;5.0867125522262935;
word;selective;selective;null;5.0838295894064585;
word;heterogeneous;heterogeneous;null;5.074170008921325;
word;adopt;adopt;null;5.06927887595148;
word;systematic;systematic;null;5.057106171865077;
word;public;public;null;5.042357877918478;
word;median;median;null;5.038597929394564;
word;enhancements;enhancement;null;5.036436055423679;
word;science;science;null;5.035071727515069;
word;human;human;null;5.032735256957019;
word;retaining;retain;null;5.025624264853605;
word;temporal;temporal;null;5.02055589024102;
word;empirically;empirically;null;5.011405909048559;
word;altering;alter;null;5.010523405821162;
word;complementary;complementary;null;5.009178964140731;
word;competition;competition;null;5.005571623508726;
word;preferable;preferable;null;5.005529684056859;
word;homogeneous;homogeneous;null;5.00125497736928;
word;quantities;quantity;null;5.00110060554271;
word;background;background;null;5.000786005900668;
word;coalitions;coalition;null;4.9999995086506726;
word;status;status;null;4.9977643754893455;
word;highlight;highlight;null;4.9977563388974495;
word;society;society;null;4.9959757430871345;
word;symmetric;symmetric;null;4.993162909408905;
word;become;become;null;4.992144536585332;
word;seeks;seek;null;4.985542357035065;
word;basically;basically;null;4.978254013846517;
word;budget;budget;null;4.973262338897213;
word;leverage;leverage;null;4.965977628396208;
word;diverse;diverse;null;4.963821064454711;
word;partially;partially;null;4.96323704315249;
word;kinds;kind;null;4.962685872358435;
word;permit;permit;null;4.961353986296281;
word;direction;direction;null;4.960009871234575;
word;absence;absence;null;4.957291032388716;
word;electronic;electronic;null;4.956626862887888;
word;systematically;systematically;null;4.956050093669681;
word;ideally;ideally;null;4.955959030979137;
word;distinguish;distinguish;null;4.954405279968739;
word;simulated;simulate;null;4.95323607914696;
word;complement;complement;null;4.953027352860907;
word;density;density;null;4.950886198067465;
word;integral;integral;null;4.944897464818935;
word;storage;storage;null;4.936665153489757;
word;metric;metric;null;4.936554706054286;
word;consumer;consumer;null;4.932692370076833;
word;members;member;null;4.932237804051978;
word;perceives;perceive;null;4.931957690091313;
word;providers;provider;null;4.931021775481562;
word;maintenance;maintenance;null;4.924166337705264;
word;extensively;extensively;null;4.923023220097377;
word;beliefs;belief;null;4.920013510988175;
word;commercial;commercial;null;4.919783591075055;
word;separation;separation;null;4.917635876323686;
word;arises;arise;null;4.917002100562213;
word;helpful;helpful;null;4.916847346863683;
word;intend;intend;null;4.916505595904923;
word;authors;author;null;4.912759609605509;
word;purely;purely;null;4.9110302272615804;
word;negligible;negligible;null;4.9109143419274925;
word;subsequently;subsequently;null;4.910525225887865;
word;called;call;null;4.909524458267194;
word;alternatively;alternatively;null;4.908191382964663;
word;ideal;ideal;null;4.906485208285689;
word;balance;balance;null;4.896161339558987;
word;preliminary;preliminary;null;4.891357175494994;
word;unlikely;unlikely;null;4.890371698405734;
word;proper;proper;null;4.887626604850313;
word;dimensional;dimensional;null;4.8755836518077516;
word;distinction;distinction;null;4.8752854179943075;
word;array;array;null;4.874417902281767;
word;person;person;null;4.8635993539111375;
word;continue;continue;null;4.860653008837717;
word;regression;regression;null;4.858285636503481;
word;query;query;null;4.858275513799778;
word;subsection;subsection;null;4.854345805090971;
word;exponential;exponential;null;4.847622193156067;
word;reverse;reverse;null;4.846293811927052;
word;communicating;communicate;null;4.841678752621642;
word;dominated;dominate;null;4.839164688947819;
word;assist;assist;null;4.835038091992056;
word;connected;connect;null;4.82991368082987;
word;reward;reward;null;4.826609602675869;
word;site;site;null;4.823156499889479;
word;academic;academic;null;4.819136048313186;
word;min;min;null;4.815783015197918;
word;comments;comment;null;4.814622132806332;
word;satisfactory;satisfactory;null;4.812881340622615;
word;unify;unify;null;4.808023442970925;
word;channel;channel;null;4.805081080634482;
word;joint;joint;null;4.804131758206886;
word;cycle;cycle;null;4.803910078093912;
word;historical;historical;null;4.802050834568318;
word;lower;low;null;4.800277405206979;
word;written;write;null;4.789643413470541;
word;normative;normative;null;4.789226234164547;
word;recently;recently;null;4.788498253890495;
word;likewise;likewise;null;4.786989380428646;
word;equivalence;equivalence;null;4.7758031726686845;
word;cpu;cpu;null;4.773496294060845;
word;people;people;null;4.75375051016745;
word;servers;server;null;4.75175513433486;
word;setup;setup;null;4.751115517899557;
word;cooperate;cooperate;null;4.7501317242583845;
word;division;division;null;4.749798446748678;
word;invoke;invoke;null;4.7484155589667445;
word;propagation;propagation;null;4.745296134220327;
word;serve;serve;null;4.743526797356141;
word;appear;appear;null;4.739003239025828;
word;unnecessary;unnecessary;null;4.737593611264437;
word;viewpoint;viewpoint;null;4.736395824157045;
word;expansion;expansion;null;4.732912967841108;
word;welfare;welfare;null;4.728770925429019;
word;investigations;investigation;null;4.711937236931832;
word;exchange;exchange;null;4.709433692668087;
word;sender;sender;null;4.704374969059509;
word;contradiction;contradiction;null;4.699621258140119;
word;majority;majority;null;4.697900370951055;
word;opinions;opinion;null;4.694591128624739;
word;concentrate;concentrate;null;4.691775282231175;
word;normalized;normalise;null;4.689148513303001;
word;graphical;graphical;null;4.688384022993551;
word;discount;discount;null;4.685499029405706;
word;detect;detect;null;4.6839213114911455;
word;check;check;null;4.681889332390871;
word;causes;cause;null;4.68175500894205;
word;static;static;null;4.679222467231746;
word;transformed;transform;null;4.669305927044942;
word;smaller;small;null;4.661426091682083;
word;extremely;extremely;null;4.6605311405139105;
word;sophisticated;sophisticate;null;4.652520793192256;
word;conceptually;conceptually;null;4.651981645266265;
word;differential;differential;null;4.647944178388793;
word;convenient;convenient;null;4.642682786812529;
word;incoming;incoming;null;4.639824422872203;
word;ignore;ignore;null;4.637596026759772;
word;outlining;outline;null;4.634525338026014;
word;journal;journal;null;4.633056155001159;
word;reject;reject;null;4.631991205689523;
word;insufficient;insufficient;null;4.628023932406347;
word;indirectly;indirectly;null;4.622496532088109;
word;moderate;moderate;null;4.621407634280358;
word;attained;attain;null;4.618555088881199;
word;recall;recall;null;4.61353414805074;
word;extreme;extreme;null;4.61331715433521;
word;history;history;null;4.5989311335856655;
word;reasonably;reasonably;null;4.596998287549091;
word;digital;digital;null;4.596287098348051;
word;legal;legal;null;4.590346834189487;
word;importantly;importantly;null;4.584704218918519;
word;disadvantages;disadvantage;null;4.581329122727665;
word;natural;natural;null;4.57747299290935;
word;message;message;null;4.574883601562202;
word;false;false;null;4.572795256887536;
word;physical;physical;null;4.572738016437158;
word;merely;merely;null;4.56513352102445;
word;offset;offset;null;4.563213624221806;
word;meaning;meaning;null;4.561608605025528;
word;progress;progress;null;4.560111460913412;
word;encounter;encounter;null;4.5580119619299;
word;continuously;continuously;null;4.5523007926734556;
word;argue;argue;null;4.551489839571393;
word;exactly;exactly;null;4.549989300717576;
word;resolve;resolve;null;4.547927481906724;
word;annual;annual;null;4.545317740609589;
word;appendix;appendix;null;4.543935871562039;
word;circumstances;circumstance;null;4.541517142337337;
word;agency;agency;null;4.540104449592968;
word;essence;essence;null;4.537262997264432;
word;substitute;substitute;null;4.536765581018808;
word;address;address;null;4.535477452708755;
word;conversely;conversely;null;4.533297755694339;
word;especially;especially;null;4.532736529543701;
word;increasingly;increasingly;null;4.530832592634199;
word;job;job;null;4.527645846653982;
word;acceptance;acceptance;null;4.524672306579126;
word;coincide;coincide;null;4.522939358226083;
word;feasibility;feasibility;null;4.522033738302269;
word;maximal;maximal;null;4.521740076576548;
word;business;business;null;4.519171669839444;
word;reality;reality;null;4.516155711375671;
word;conceptual;conceptual;null;4.515094808214612;
word;environmental;environmental;null;4.514402854650566;
word;roughly;roughly;null;4.513136573359253;
word;insertions;insertion;null;4.511068216629651;
word;refining;refine;null;4.509697882004591;
word;decides;decide;null;4.501170977837321;
word;inverse;inverse;null;4.486711569350826;
word;core;core;null;4.485217490018329;
word;deterministic;deterministic;null;4.480444365572954;
word;national;national;null;4.476296683925638;
word;terminology;terminology;null;4.470393543511595;
word;infinite;infinite;null;4.469971651735275;
word;sensitivity;sensitivity;null;4.468945664023926;
word;possibly;possibly;null;4.467977474057659;
word;encourage;encourage;null;4.459763607813423;
word;chapter;chapter;null;4.454684306282472;
word;formalized;formalize;null;4.445476962172277;
word;completely;completely;null;4.443868139070856;
word;act;act;null;4.4421462500518425;
word;devise;devise;null;4.430399970004928;
word;adaptation;adaptation;null;4.427072168404978;
word;clear;clear;null;4.425478026044039;
word;principal;principal;null;4.425165410028754;
word;immediately;immediately;null;4.424404354112468;
word;stage;stage;null;4.421206586632003;
word;leads;lead;null;4.419921528746038;
word;geographic;geographic;null;4.416614868705872;
word;exclude;exclude;null;4.397005660257041;
word;word;word;null;4.386431037299176;
word;aware;aware;null;4.385491321912646;
word;vote;vote;null;4.384416037655886;
word;minors;minor;null;4.382398315785824;
word;foundations;foundation;null;4.381234338758178;
word;expensive;expensive;null;4.380214442121066;
word;convergence;convergence;null;4.37890379281543;
word;causal;causal;null;4.3750917775421145;
word;opposed;oppose;null;4.373064728284008;
word;propagates;propagate;null;4.37298149666374;
word;personalized;personalize;null;4.366937192246528;
word;filter;filter;null;4.357625865045437;
word;credit;credit;null;4.349656357044569;
word;adequate;adequate;null;4.3488364218166815;
word;plots;plot;null;4.343802823422498;
word;reader;reader;null;4.339745728418179;
word;conversion;conversion;null;4.334137053588663;
word;manually;manually;null;4.333478482781116;
word;private;private;null;4.328635864348793;
word;mainly;mainly;null;4.326905456464234;
word;universal;universal;null;4.322389833462253;
word;machines;machine;null;4.318871357923419;
word;intrinsic;intrinsic;null;4.314639626864019;
word;tendency;tendency;null;4.311222398369875;
word;numerous;numerous;null;4.310631564100256;
word;orientation;orientation;null;4.309965619178598;
word;elimination;elimination;null;4.309428579469183;
word;image;image;null;4.307878148654482;
word;anticipating;anticipate;null;4.307517725513466;
word;delays;delay;null;4.296702728937503;
word;recognition;recognition;null;4.29005948671414;
word;designer;designer;null;4.287204403142847;
word;drawbacks;drawback;null;4.285530146973115;
word;duplicates;duplicate;null;4.281831920102668;
word;outgoing;outgoing;null;4.281253611169634;
word;claim;claim;null;4.281180638466823;
word;geographical;geographical;null;4.2797940643223695;
word;traditionally;traditionally;null;4.279406556031011;
word;intuitively;intuitively;null;4.278557064078938;
word;bound;bind;null;4.274937944527538;
word;end;end;null;4.272326460068031;
word;enforce;enforce;null;4.272194216448938;
word;penalty;penalty;null;4.266315255645314;
word;guide;guide;null;4.265414251274061;
word;conjunctions;conjunction;null;4.262513830243343;
word;emphasis;emphasis;null;4.262400553163098;
word;behavioral;behavioral;null;4.261792555407828;
word;committed;commit;null;4.26163046713325;
word;attention;attention;null;4.261069933620345;
word;fairly;fairly;null;4.259534542830662;
word;prototype;prototype;null;4.257221437163938;
word;commerce;commerce;null;4.247303782389309;
word;greatly;greatly;null;4.2423035279729655;
word;suggestions;suggestion;null;4.2359793170070095;
word;responsible;responsible;null;4.2359591090633115;
word;relaxation;relaxation;null;4.230666560701533;
word;adapting;adapt;null;4.227832153964022;
word;mobile;mobile;null;4.226470887576015;
word;popular;popular;null;4.226065182300172;
word;interestingly;interestingly;null;4.221036078235789;
word;mathematics;mathematics;null;4.220840300084863;
word;supply;supply;null;4.220626644158436;
word;recipient;recipient;null;4.218320226075649;
word;compromise;compromise;null;4.215373759166139;
word;applicability;applicability;null;4.2153674137361214;
word;trivial;trivial;null;4.203344362869648;
word;compact;compact;null;4.201859184357145;
word;translation;translation;null;4.195946430546044;
word;experimentation;experimentation;null;4.193584736971734;
word;render;render;null;4.193313495527896;
word;earlier;early;null;4.188815735926017;
word;evolution;evolution;null;4.184906298837241;
word;mentioned;mention;null;4.184688371334403;
word;rarely;rarely;null;4.1830427073238825;
word;adjacent;adjacent;null;4.17497459488936;
word;participation;participation;null;4.1743822185527035;
word;world;world;null;4.169848159891782;
word;costly;costly;null;4.169759895233991;
word;depicted;depict;null;4.169333033193548;
word;appropriately;appropriately;null;4.168813919264073;
word;possess;possess;null;4.16670323626799;
word;spectrum;spectrum;null;4.165271945759642;
word;clarity;clarity;null;4.161648796557374;
word;enumerating;enumerate;null;4.157048713788401;
word;disseminate;disseminate;null;4.152212165076423;
word;translates;translate;null;4.148026025422617;
word;material;material;null;4.147385610929509;
word;help;help;null;4.145732456645053;
word;instantaneous;instantaneous;null;4.145150622821371;
word;center;center;null;4.142442222140641;
word;isolate;isolate;null;4.142090548457336;
word;closely;closely;null;4.139467016853484;
word;paradigms;paradigm;null;4.1388132071604735;
word;exposure;exposure;null;4.138269524876014;
word;begin;begin;null;4.137058873226411;
word;respond;respond;null;4.133431090460109;
word;already;already;null;4.1254181772217455;
word;artificial;artificial;null;4.121503917706779;
word;favored;favor;null;4.111386624457209;
word;explains;explain;null;4.1098816265197415;
word;step;step;null;4.108375942384141;
word;boundary;boundary;null;4.106975805452537;
word;eventually;eventually;null;4.106368951114382;
word;frequent;frequent;null;4.1056944497551875;
word;impossible;impossible;null;4.105553083751013;
word;simultaneous;simultaneous;null;4.102762770628657;
word;deleting;delete;null;4.097762948618225;
word;usa;usa;null;4.095851593819569;
word;region;region;null;4.090376665330773;
word;entirely;entirely;null;4.085735976485919;
word;removal;removal;null;4.0790649913415225;
word;speed;speed;null;4.068714672078563;
word;paper;paper;null;4.067861860931955;
word;contrary;contrary;null;4.066080494928073;
word;column;column;null;4.064058573459066;
word;geometric;geometric;null;4.061843420187199;
word;consumption;consumption;null;4.06070800120471;
word;awareness;awareness;null;4.05133068668639;
word;copy;copy;null;4.047162560418489;
word;oriented;orient;null;4.04695816617443;
word;isolation;isolation;null;4.044683453563781;
word;privacy;privacy;null;4.041000538568892;
word;always;always;null;4.040172457064073;
word;properly;properly;null;4.0397501719817885;
word;compose;compose;null;4.0385347491777255;
word;diminishing;diminish;null;4.034068726582735;
word;virtually;virtually;null;4.0335035211886865;
word;uniform;uniform;null;4.033486001759722;
word;successive;successive;null;4.0217726609323154;
word;automatic;automatic;null;4.020858021208282;
word;fit;fit;null;4.019828580318565;
word;traversing;traverse;null;4.018418516579035;
word;accumulated;accumulate;null;4.016677250812287;
word;distance;distance;null;4.012328516476971;
word;contact;contact;null;4.010026717286979;
word;briefly;briefly;null;4.0010982752402855;
word;encompasses;encompass;null;3.999916480655868;
word;predictors;predictor;null;3.9996608788737906;
word;succeed;succeed;null;3.999313347786104;
word;fixed;fix;null;3.995451355639764;
word;prevent;prevent;null;3.994834463070223;
word;right;right;null;3.9923850588267826;
word;presence;presence;null;3.9918483988243465;
word;promotes;promote;null;3.9851530957426133;
word;auxiliary;auxiliary;null;3.979556094257304;
word;advocate;advocate;null;3.9762745886498965;
word;customer;customer;null;3.975646632383551;
word;operator;operator;null;3.9739857700033303;
word;responsibility;responsibility;null;3.973728888252786;
word;viable;viable;null;3.9732363402971194;
word;entails;entail;null;3.9682909221506812;
word;attractive;attractive;null;3.9652104668779007;
word;deployment;deployment;null;3.963499932729841;
word;insert;insert;null;3.9584265232135656;
word;short;short;null;3.956555282465793;
word;institutional;institutional;null;3.952287248813292;
word;measurable;measurable;null;3.936272402063032;
word;community;community;null;3.9357141405715836;
word;creation;creation;null;3.9327403384327893;
word;repeating;repeat;null;3.9309726920100356;
word;curves;curve;null;3.928896177940862;
word;acquisition;acquisition;null;3.9216263129440003;
word;provisioned;provision;null;3.9121170079420278;
word;publications;publication;null;3.8989170652191176;
word;naturally;naturally;null;3.8950648867483535;
word;removes;remove;null;3.8948273755224414;
word;arrangement;arrangement;null;3.8941942340979825;
word;experimentally;experimentally;null;3.8909918779778745;
word;dependence;dependence;null;3.890479551724061;
word;correctness;correctness;null;3.890186899270363;
word;deployed;deploy;null;3.8785457132129135;
word;horizontal;horizontal;null;3.8769539213950397;
word;dictated;dictate;null;3.866320620899817;
word;architectures;architecture;null;3.8657883798857067;
word;convenience;convenience;null;3.865388015568149;
word;purchasing;purchase;null;3.8632669517474083;
word;long;long;null;3.863161391936866;
word;greater;great;null;3.862990506373354;
word;risk;risk;null;3.8621486939090683;
word;elaborate;elaborate;null;3.8617650353675015;
word;students;student;null;3.860022629279626;
word;generic;generic;null;3.859562283477371;
word;comparative;comparative;null;3.85885884063464;
word;signal;signal;null;3.8580412061123943;
word;zero;zero;null;3.8520547238476324;
word;diagram;diagram;null;3.835020558557715;
word;origin;origin;null;3.8338776828241676;
word;thesis;thesis;null;3.8331974844681485;
word;secure;secure;null;3.82858362082942;
word;actively;actively;null;3.8284337242650284;
word;competes;compete;null;3.814226180826879;
word;optimally;optimally;null;3.80410982470186;
word;resolution;resolution;null;3.799443629320136;
word;manageable;manageable;null;3.7990897515000084;
word;perfect;perfect;null;3.7961981993788148;
word;tolerance;tolerance;null;3.792086985528492;
word;production;production;null;3.7917016101944068;
word;pursued;pursue;null;3.7882319404995055;
word;differentiating;differentiate;null;3.785095609742502;
word;real;real;null;3.7779688424102806;
word;coherent;coherent;null;3.7776661602050514;
word;receiver;receiver;null;3.777076084246306;
word;acknowledgements;acknowledgement;null;3.7757296215415748;
word;termination;termination;null;3.7723363770801344;
word;inherently;inherently;null;3.7696024337051766;
word;located;locate;null;3.7669222145105263;
word;collective;collective;null;3.7605015921532816;
word;symbols;symbol;null;3.7604935750723194;
word;consecutive;consecutive;null;3.7587746322977784;
word;brief;brief;null;3.7583228928906065;
word;periodically;periodically;null;3.7554099597206307;
word;aid;aid;null;3.7553570421561293;
word;vertical;vertical;null;3.75515229401733;
word;flowing;flow;null;3.7546527254113715;
word;correspondence;correspondence;null;3.7507458834708043;
word;mediators;mediator;null;3.749045548495147;
word;formation;formation;null;3.748465739968913;
word;concrete;concrete;null;3.743762394594528;
word;undesirable;undesirable;null;3.738450565134526;
word;popularity;popularity;null;3.737056444197742;
word;players;player;null;3.7355019032688865;
word;representative;representative;null;3.7348549578181993;
word;population;population;null;3.7341736354300608;
word;dates;date;null;3.727774985329124;
word;expression;expression;null;3.726288237312501;
word;uniquely;uniquely;null;3.721299514352306;
word;suffice;suffice;null;3.720662660968653;
word;fluctuations;fluctuation;null;3.7169808987253186;
word;convert;convert;null;3.7152032493255582;
word;implicitly;implicitly;null;3.7135129601406427;
word;valuable;valuable;null;3.7096596722999706;
word;central;central;null;3.7080580565715158;
word;establishment;establishment;null;3.7035744509505677;
word;shifts;shift;null;3.7018141197176866;
word;advertisements;advertisement;null;3.701041709166927;
word;canceled;cancel;null;3.7001993860592233;
word;trying;try;null;3.695094396339173;
word;generality;generality;null;3.6882579510229565;
word;sequentially;sequentially;null;3.6882561698064396;
word;exclusive;exclusive;null;3.686547968717207;
word;law;law;null;3.681635454540231;
word;strong;strong;null;3.6808137611851794;
word;funds;fund;null;3.68007362436553;
word;forcing;force;null;3.679915726010059;
word;acknowledge;acknowledge;null;3.679540333090658;
word;inefficient;inefficient;null;3.6759877886013927;
word;undertake;undertake;null;3.6727317048141064;
word;coordinator;coordinator;null;3.670538320858055;
word;grant;grant;null;3.6703002628905494;
word;substitutions;substitution;null;3.6657969401889154;
word;comes;come;null;3.663000833489089;
word;corollary;corollary;null;3.6593645258675664;
word;destination;destination;null;3.6585642028858145;
word;map;map;null;3.656184606446686;
word;originating;originate;null;3.6560804931914515;
word;publishing;publish;null;3.6529848443044792;
word;violate;violate;null;3.648803909987681;
word;restrictive;restrictive;null;3.647688744939881;
word;whole;whole;null;3.6461374177178136;
word;strength;strength;null;3.645408004889654;
word;repeatedly;repeatedly;null;3.6412935502056287;
word;replacing;replace;null;3.639245915217936;
word;exclusively;exclusively;null;3.6282262926698383;
word;delivery;delivery;null;3.618683518222194;
word;illustration;illustration;null;3.615597520835371;
word;mitigate;mitigate;null;3.615334507124178;
word;incorrect;incorrect;null;3.6037973435359807;
word;believe;believe;null;3.598796321699183;
word;engage;engage;null;3.5957292063268955;
word;facilities;facility;null;3.5932738685076995;
word;equality;equality;null;3.586550279763255;
word;fundamentally;fundamentally;null;3.5838408001649675;
word;simplification;simplification;null;3.583413080243087;
word;informational;informational;null;3.580837415808643;
word;movement;movement;null;3.571049289706045;
word;probably;probably;null;3.56951789200198;
word;sensitive;sensitive;null;3.564858394811524;
word;edit;edit;null;3.562071908881844;
word;education;education;null;3.555379387210476;
word;skills;skill;null;3.5489091866214006;
word;seems;seem;null;3.5467109999165207;
word;pays;pay;null;3.5455907290711615;
word;sales;sale;null;3.5430356124355007;
word;free;free;null;3.5425360959151146;
word;broadcast;broadcast;null;3.5397962419782973;
word;specializes;specialize;null;3.537777454252498;
word;concise;concise;null;3.5324927369351973;
word;appealing;appeal;null;3.5277255501661102;
word;overcome;overcome;null;3.5272278727587083;
word;engineering;engineer;null;3.524818763890103;
word;generation;generation;null;3.5247107478637703;
word;press;press;null;3.5207582589895825;
word;slightly;slightly;null;3.5198251323231413;
word;financial;financial;null;3.5188924361470413;
word;subtracted;subtract;null;3.505837342105017;
word;agree;agree;null;3.5054849547113998;
word;aggressive;aggressive;null;3.505459596921012;
word;opt;opt;null;3.5016254341283184;
word;tool;tool;null;3.4982540174322296;
word;trading;trade;null;3.496690111135482;
word;wireless;wireless;null;3.493316765731919;
word;tripled;triple;null;3.480436429113974;
word;build;build;null;3.480409589773984;
word;wants;want;null;3.479882606625945;
word;consuming;consume;null;3.47920538745693;
word;int;int;null;3.4771252152202683;
word;partitions;partition;null;3.4765338802569;
word;trust;trust;null;3.4725828325544708;
word;qualifies;qualify;null;3.4551851318618034;
word;aligns;align;null;3.4528928058028074;
word;monetary;monetary;null;3.4523069716446795;
word;manager;manager;null;3.4455323882564852;
