SEP=;
type;keyword;lemma;pos;relevance
word;expectation;expectation;NN;2.1562461984589647;
word;Mathematical;mathematical;JJ;2.1525048832412343;
word;parallel;parallel;NN;2.1514954036074583;
word;heterogeneous;heterogeneous;JJ;2.1513128956985166;
word;interval;interval;NN;2.149292681639582;
word;baseline;baseline;NN;2.1449099434458447;
word;terminates;terminate;VB;2.143842529793392;
word;variants;variant;NN;2.1435622791988487;
word;manipulating;manipulate;VB;2.143411701773495;
word;identities;identity;NN;2.1420893442834075;
word;virtual;virtual;JJ;2.139274967964501;
word;secondary;secondary;JJ;2.1381928328030853;
word;employs;employ;VB;2.1367751368258;
word;arguments;argument;NN;2.1361439717757555;
word;entire;entire;JJ;2.1357237656594776;
word;enhancements;enhancement;NN;2.13523542606782;
word;role;role;NN;2.133561608152222;
word;empirically;empirically;RB;2.131869461419454;
word;report;report;VB;2.130138491506537;
word;irrelevant;irrelevant;JJ;2.1300670168558815;
word;min;min;NN;2.128754395141248;
word;findings;finding;NN;2.126226643826428;
word;alternate;alternate;JJ;2.125264866585214;
word;classified;classify;VB;2.1252219892644386;
word;Creating;create;VB;2.124777250937518;
word;successful;successful;JJ;2.1236448865593185;
word;inclusion;inclusion;NN;2.12271188141854;
word;finite;finite;JJ;2.1215367729898182;
word;scores;score;NN;2.1209773443702074;
word;Clearly;clearly;RB;2.117836753618058;
word;observable;observable;JJ;2.1170771614567094;
word;proportion;proportion;NN;2.116421861436925;
word;Judgment;judgment;NN;2.1150888152281406;
word;yield;yield;VB;2.1138320494263025;
word;Figure;figure;NN;2.1113874441722187;
word;remainder;remainder;NN;2.11077036077986;
word;obvious;obvious;JJ;2.1083935732169956;
word;regression;regression;NN;2.106914496027795;
word;introduction;introduction;NN;2.106400444282662;
word;experience;experience;NN;2.1059685780467667;
word;aims;aim;VB;2.105680485697786;
word;constraining;constrain;VB;2.1051593063739147;
word;language;language;NN;2.103736277558104;
word;intuitive;intuitive;JJ;2.1031799360838077;
word;indication;indication;NN;2.1028817538499056;
word;metrics;metric;NN;2.1027720812432835;
word;construction;construction;NN;2.101457076056349;
word;significance;significance;NN;2.0980675627191205;
word;size;size;NN;2.097247118948078;
word;operates;operate;VB;2.097243059577264;
word;links;link;NN;2.096373485137775;
word;temporal;temporal;JJ;2.0960853764523737;
word;inference;inference;NN;2.095299889054693;
word;occur;occur;VB;2.090668120317937;
word;refinements;refinement;NN;2.0905449084749383;
word;statistically;statistically;RB;2.088539012523016;
word;complementary;complementary;JJ;2.0878047609457004;
word;usefulness;usefulness;NN;2.0876962095079743;
word;statement;statement;NN;2.0868261084452113;
word;subsection;subsection;NN;2.0850318164792565;
word;Source;source;NN;2.084487419666239;
word;commitment;commitment;NN;2.084131951597744;
word;fully;fully;RB;2.083920929247353;
word;intuition;intuition;NN;2.0835838376309956;
word;typical;typical;JJ;2.0819055644475783;
word;inconsistent;inconsistent;JJ;2.0801291813661362;
word;markets;market;NN;2.0786871671821507;
word;availability;availability;NN;2.078670046377762;
word;Advances;advance;NN;2.077602657176477;
word;payments;payment;NN;2.0761690756869546;
word;validate;validate;VB;2.0758560954854612;
word;concerns;concern;NN;2.0745741677693776;
word;account;account;NN;2.073649772032276;
word;Ideally;ideally;RB;2.073597574955276;
word;content;content;JJ;2.070948341292576;
word;negligible;negligible;JJ;2.069264525149265;
word;compatible;compatible;JJ;2.0690029700033596;
word;ongoing;ongoing;JJ;2.0681044034715748;
word;accommodate;accommodate;VB;2.0680381221878053;
word;area;area;NN;2.067540106737712;
word;setup;setup;NN;2.064976465057592;
word;substantially;substantially;RB;2.063286684163655;
word;Propagation;propagation;NN;2.0627023889586646;
word;Approximately;approximately;RB;2.0608074818152353;
word;cooperative;cooperative;JJ;2.060468861151904;
word;change;change;VB;2.059701489787763;
word;essential;essential;JJ;2.059237888344892;
word;sufficiently;sufficiently;RB;2.0582844618251466;
word;incurring;incur;VB;2.056734735977291;
word;coalitions;coalition;NN;2.0559446350674193;
word;fairness;fairness;NN;2.055499874658458;
word;completeness;completeness;NN;2.0538730282704174;
word;simplicity;simplicity;NN;2.0535520695149856;
word;due;due;JJ;2.0523998018952847;
word;practice;practice;NN;2.042943573657319;
word;shares;share;NN;2.040932108821932;
word;budget;budget;NN;2.040548508459027;
word;conclusions;conclusion;NN;2.036082228332703;
word;graphical;graphical;JJ;2.034148626297987;
word;success;success;NN;2.033152560950585;
word;selective;selective;JJ;2.0313724560715287;
word;preferable;preferable;JJ;2.0306014522243148;
word;induce;induce;VB;2.02883981177463;
word;price;price;NN;2.0286338749941466;
word;normative;normative;JJ;2.0278854545650917;
word;traditional;traditional;JJ;2.0271698992130234;
word;average;average;JJ;2.0260000621091003;
word;frequently;frequently;RB;2.0244708018215607;
word;sender;sender;NN;2.0238033587230317;
word;consisting;consist;VB;2.021361112721014;
word;consumer;consumer;NN;2.0208834049113977;
word;researchers;researcher;NN;2.020195343982296;
word;formally;formally;RB;2.018379503001277;
word;equally;equally;RB;2.017340056668031;
word;agreement;agreement;NN;2.0164135160948433;
word;analogous;analogous;JJ;2.015540232347365;
word;equivalence;equivalence;JJ;2.013957524069377;
word;merging;merge;VB;2.010842035569383;
word;consistently;consistently;RB;2.0077035577761317;
word;recorded;record;VB;2.0070394667680223;
word;expertise;expertise;NN;2.004791631288188;
word;perception;perception;NN;2.004381367200375;
word;static;static;JJ;2.00204907102329;
word;studied;study;VB;2.0005173456319705;
word;actually;actually;RB;2.0000740854703625;
word;systematic;systematic;JJ;1.9993544598309443;
word;rules;rule;NN;1.9991161622185973;
word;version;version;NN;1.9988572164464327;
word;identical;identical;JJ;1.9968071969730539;
word;displaying;display;VB;1.9939436601939806;
word;servers;server;NN;1.986932008585113;
word;density;density;NN;1.9849031486712738;
word;Economic;economic;NN;1.9824185114396973;
word;conceptually;conceptually;RB;1.9817335155427627;
word;strongly;strongly;RB;1.9807757803063684;
word;digital;digital;JJ;1.978238344801471;
word;decentralized;decentralize;VB;1.977975842222845;
word;discount;discount;NN;1.977861045264233;
word;extend;extend;VB;1.9722705595281453;
word;exponential;exponential;JJ;1.9707241339061403;
word;expect;expect;VB;1.967803091265474;
word;maximal;maximal;JJ;1.966882108838687;
word;reflect;reflect;VB;1.9665492576820025;
word;question;question;NN;1.966306741632685;
word;Alternatively;alternatively;RB;1.9634278720476905;
word;accepts;accept;VB;1.9630589084474117;
word;means;mean;VB;1.9611595763999197;
word;flexible;flexible;JJ;1.9609627291778546;
word;respect;respect;NN;1.9586683185282254;
word;membership;membership;NN;1.958430106606785;
word;infer;infer;VB;1.9583477716816589;
word;separation;separation;NN;1.956797827589072;
word;explanations;explanation;NN;1.9565553188555151;
word;dominant;dominant;JJ;1.9495528705004412;
word;correctly;correctly;RB;1.948303474958325;
word;likelihood;likelihood;NN;1.9442268467555692;
word;storage;storage;NN;1.9435582194030108;
word;Conference;conference;NN;1.9419157569227392;
word;joint;joint;JJ;1.9417911728541013;
word;Obviously;obviously;RB;1.9414604489244138;
word;fulfilled;fulfill;VB;1.940903390949988;
word;deterministic;deterministic;JJ;1.9407681253213147;
word;ultimately;ultimately;RB;1.9398350608141646;
word;comprised;comprise;VB;1.9375610059081405;
word;straightforward;straightforward;JJ;1.937078857047121;
word;contributes;contribute;VB;1.9369405981326269;
word;Electronic;electronic;JJ;1.9364405550653894;
word;unify;unify;VB;1.934260280731462;
word;feasibility;feasibility;NN;1.929247611390016;
word;effort;effort;NN;1.924489787046083;
word;systematically;systematically;RB;1.9205772545014457;
word;point;point;NN;1.918854628526571;
word;compensate;compensate;VB;1.918518115121846;
word;localized;localize;JJ;1.915497750183068;
word;personalized;personalize;JJ;1.9148750384306807;
word;offset;offset;VB;1.913153449406603;
word;objects;object;NN;1.913079242541626;
word;widely;widely;RB;1.9116828622246862;
word;strict;strict;JJ;1.911584836235999;
word;extensively;extensively;RB;1.9113250940688165;
word;bilateral;bilateral;JJ;1.9083187668845332;
word;partially;partially;RB;1.9050563589251168;
word;commonly;commonly;RB;1.9026672161504388;
word;competition;competition;NN;1.9026078524419927;
word;simulated;simulate;JJ;1.9013954168884897;
word;Journal;journal;NN;1.899920324870009;
word;capable;capable;JJ;1.8978556599378595;
word;insertions;insertion;NN;1.8951754261047296;
word;Academic;academic;NN;1.8921178939538636;
word;highlight;highlight;VB;1.8918567447329906;
word;survey;survey;NN;1.8905008700859907;
word;convergence;convergence;NN;1.8872227284437824;
word;normal;normal;JJ;1.8830608131090503;
word;expanding;expand;VB;1.8813482631248475;
word;propagates;propagate;VB;1.8812294448899913;
word;inverse;inverse;JJ;1.8808122672872667;
word;diverse;diverse;JJ;1.8798978425969484;
word;subsequently;subsequently;RB;1.8796721957249165;
word;common;common;JJ;1.8791168116261825;
word;invoke;invoke;VB;1.8788578147542079;
word;absolute;absolute;JJ;1.8780871317327898;
word;maximization;maximization;NN;1.8778724420754869;
word;geographic;geographic;JJ;1.8776120163037568;
word;conceptual;conceptual;JJ;1.8758754749416209;
word;authors;author;NN;1.8748599743666308;
word;complicated;complicate;JJ;1.8633121077894028;
word;preliminary;preliminary;JJ;1.863309554957644;
word;phenomenon;phenomenon;NN;1.8626517729580825;
word;determination;determination;NN;1.862618742456817;
word;Science;science;NN;1.8615548562860997;
word;array;array;NN;1.856936008081602;
word;portions;portion;NN;1.8568359105032974;
word;Unfortunately;unfortunately;RB;1.8565181611499884;
word;contradiction;contradiction;NN;1.855280412551334;
word;insufficient;insufficient;JJ;1.8549252122044266;
word;separate;separate;JJ;1.8537890741078402;
word;manually;manually;RB;1.8537722581478728;
word;formalized;formalize;VB;1.8522041998313468;
word;fails;fail;VB;1.8509441445675978;
word;variety;variety;NN;1.850023500918002;
word;commercial;commercial;JJ;1.8486496861915778;
word;conflict;conflict;NN;1.8477053210911019;
word;numbers;number;NN;1.8473410227403235;
word;existence;existence;NN;1.8471724531511349;
word;part;part;NN;1.8471370808976686;
word;security;security;NN;1.8453399023262635;
word;works;work;NN;1.8410694378449366;
word;confirmed;confirm;VB;1.8409535719154722;
word;ranked;rank;VB;1.8386966516425507;
word;period;period;NN;1.8380503360315075;
word;considerably;considerably;RB;1.837765737908711;
word;division;division;NN;1.8373981153881807;
word;differential;differential;JJ;1.8357167561759833;
word;conjunctions;conjunction;NN;1.8353498004019115;
word;planned;plan;VB;1.8353404363322499;
word;largely;largely;RB;1.8340578722288186;
word;preceded;precede;VB;1.8326337626728237;
word;environmental;environmental;JJ;1.8317670103382893;
word;USA;usa;NN;1.829338160916357;
word;satisfy;satisfy;VB;1.8291362785771748;
word;causal;causal;JJ;1.8279502356367765;
word;cycle;cycle;NN;1.8277854370034847;
word;satisfactory;satisfactory;JJ;1.8265196468675735;
word;applicability;applicability;NN;1.8262069820388955;
word;purely;purely;RB;1.824294655950164;
word;status;status;NN;1.8230546346306533;
word;expansion;expansion;NN;1.821764676767625;
word;learned;learn;VB;1.818074271395715;
word;space;space;NN;1.8180098873019228;
word;experiments;experiment;NN;1.8174681504338013;
word;Recent;recent;JJ;1.8172279470301842;
word;maintenance;maintenance;NN;1.8168218676019643;
word;basically;basically;RB;1.8166980467333596;
word;opportunity;opportunity;NN;1.816106385788531;
word;informed;inform;VB;1.8133164943065463;
word;balanced;balance;JJ;1.8122247927633315;
word;negotiation;negotiation;NN;1.810369318256456;
word;overload;overload;NN;1.8080860561587586;
word;evidence;evidence;NN;1.8079645942200981;
word;impose;impose;VB;1.8066494905834636;
word;demand;demand;NN;1.803901117976876;
word;legal;legal;JJ;1.8030276175408422;
word;solved;solve;VB;1.8019480470742288;
word;express;express;VB;1.8016058750381503;
word;deal;deal;VB;1.8015890563109664;
word;quantities;quantity;NN;1.8013159721191219;
word;Entropy;entropy;NN;1.8008479783517455;
word;investigations;investigation;NN;1.7991613456886633;
word;core;core;NN;1.7975463412304253;
word;OPT;opt;NN;1.7969678631802957;
word;tend;tend;VB;1.7966139708047473;
word;intrinsic;intrinsic;JJ;1.796170455018844;
word;indirectly;indirectly;RB;1.7960167866280459;
word;conducted;conduct;VB;1.7959352082301674;
word;altering;alter;VB;1.7948727034345318;
word;integral;integral;JJ;1.7930346299566562;
word;paradigms;paradigm;NN;1.7921018018199488;
word;credit;credit;NN;1.789239427735943;
word;optimally;optimally;RB;1.786863402184515;
word;considerable;considerable;JJ;1.7835958139976074;
word;prefers;prefer;VB;1.7830804094572312;
word;enumerating;enumerate;VB;1.7823006757664217;
word;Appendix;appendix;NN;1.780928292536173;
word;reverse;reverse;JJ;1.780059380204421;
word;terminology;terminology;NN;1.7796964248108589;
word;series;series;NN;1.7796338772907403;
word;exploited;exploit;VB;1.7793201359675772;
word;moderate;moderate;JJ;1.7791409375969136;
word;conversion;conversion;NN;1.7779185725722755;
word;normally;normally;RB;1.7758947417483668;
word;spectrum;spectrum;NN;1.7743809990953898;
word;authority;authority;NN;1.773940727460504;
word;disseminate;disseminate;VB;1.77288979522951;
word;adaptation;adaptation;NN;1.7725907579330964;
word;Importantly;importantly;RB;1.7716615267573652;
word;disadvantages;disadvantage;NN;1.7701024502509302;
word;coincide;coincide;VB;1.7697269862469938;
word;notion;notion;NN;1.7694935654135595;
word;able;able;JJ;1.7674205866912631;
word;ideal;ideal;JJ;1.7657305539307955;
word;acquired;acquire;VB;1.7656455567963083;
word;exceptions;exception;NN;1.7633764213245857;
word;powers;power;NN;1.7621579401527552;
word;distinction;distinction;NN;1.758963199896074;
word;qualitative;qualitative;JJ;1.754765395308931;
word;unnecessary;unnecessary;JJ;1.7535534285802612;
word;Sec;sec;NN;1.7533857554568837;
word;viewpoint;viewpoint;NN;1.75156263506237;
word;expert;expert;NN;1.7503008174962904;
word;likewise;likewise;RB;1.7492336583216161;
word;understood;understand;VB;1.7460916402353301;
word;regular;regular;JJ;1.746063802361018;
word;advertisers;advertiser;NN;1.7450428712504218;
word;Mathematics;mathematics;NN;1.7444505318953674;
word;acceptance;acceptance;NN;1.7440551243406044;
word;nature;nature;NN;1.7431334837609647;
word;produces;produce;VB;1.7429415166995668;
word;historical;historical;JJ;1.739429387393105;
word;rewards;reward;NN;1.7384619399842467;
word;loss;loss;NN;1.737624687138026;
word;incoming;incoming;JJ;1.7367126448246035;
word;physical;physical;JJ;1.7363040480356302;
word;society;society;NN;1.7359932131966072;
word;outgoing;outgoing;JJ;1.7343325150593278;
word;relative;relative;JJ;1.7315730549957369;
word;agency;agency;NN;1.7302643446318988;
word;containing;contain;VB;1.7292521257072233;
word;majority;majority;NN;1.729075928887879;
word;communicating;communicate;VB;1.7289286848877747;
word;translation;translation;NN;1.7289070451498654;
word;sense;sense;NN;1.7287468277009335;
word;behavioral;behavioral;JJ;1.7260458775915082;
word;auxiliary;auxiliary;JJ;1.7257855212674436;
word;assist;assist;VB;1.7252324465263253;
word;page;page;NN;1.724481292954338;
word;investigate;investigate;VB;1.7216332669502687;
word;length;length;NN;1.7198284766975225;
word;easily;easily;RB;1.7196864903358327;
word;deployment;deployment;NN;1.7194790143694725;
word;cooperate;cooperate;VB;1.7182374344389866;
word;elimination;elimination;NN;1.7158188316195964;
word;instantaneous;instantaneous;JJ;1.7097167305754528;
word;plots;plot;NN;1.7092001324948614;
word;suggests;suggest;VB;1.708906554256856;
word;collections;collection;NN;1.7081746117201422;
word;designer;designer;NN;1.707171625170126;
word;welfare;welfare;NN;1.7070188771023331;
word;reasonably;reasonably;RB;1.7069560305881408;
word;divided;divide;VB;1.7062388802687107;
word;opinions;opinion;NN;1.7053653390338197;
word;vote;vote;NN;1.7034334587918758;
word;difficulty;difficulty;NN;1.7027607164449456;
word;rationality;rationality;NN;1.7024181833525696;
word;accomplished;accomplish;VB;1.7020430552597756;
word;unlikely;unlikely;JJ;1.7008913902783822;
word;public;public;JJ;1.7005237480990896;
word;essence;essence;NN;1.6977135407423964;
word;drawbacks;drawback;NN;1.6970608147322412;
word;prototype;prototype;NN;1.6933923621100146;
word;exclude;exclude;VB;1.692972425586054;
word;traversing;traverse;VB;1.6922004695719426;
word;module;module;NN;1.6894399357203107;
word;Conversely;conversely;RB;1.6855873395553633;
word;channel;channel;NN;1.6830889982346136;
word;helpful;helpful;JJ;1.6830179197579966;
word;dissemination;dissemination;NN;1.6817003536502724;
word;minor;minor;JJ;1.6782661406022235;
word;participation;participation;NN;1.6779013345285148;
word;permitted;permit;VB;1.6775758911964864;
word;received;receive;VB;1.676688971165309;
word;experimentation;experimentation;NN;1.6756733935484975;
word;exchange;exchange;NN;1.675585612352768;
word;confidence;confidence;NN;1.6751113473359038;
word;message;message;NN;1.674958327403869;
word;tolerance;tolerance;NN;1.6736066126523124;
word;Interestingly;interestingly;RB;1.6733228009799057;
word;convenient;convenient;JJ;1.672118819616804;
word;show;show;VB;1.6715448853619048;
word;geographical;geographical;JJ;1.6693876994412262;
word;Commerce;commerce;NN;1.667193830136449;
word;entails;entail;VB;1.665367157429966;
word;conclude;conclude;VB;1.6631390015676852;
word;orientation;orientation;NN;1.6584833296014077;
word;correspondence;correspondence;NN;1.6553522442627335;
word;dimensional;dimensional;JJ;1.6545329038885508;
word;simultaneous;simultaneous;JJ;1.6543261821277004;
word;coordination;coordination;NN;1.6539669080509056;
word;Intuitively;intuitively;RB;1.6527988711373414;
word;evolution;evolution;NN;1.6517910081841478;
word;retaining;retain;VB;1.6517636524165877;
word;dependence;dependence;NN;1.651579909675187;
word;meaning;meaning;VB;1.651554864833479;
word;correctness;correctness;NN;1.6511052220997202;
word;deadlines;deadline;NN;1.6508752658741;
word;viable;viable;JJ;1.650848662903816;
word;clarity;clarity;NN;1.6501718123406466;
word;lack;lack;NN;1.6496979474312718;
word;beliefs;belief;NN;1.6492976256634313;
word;penalty;penalty;NN;1.6488468649259431;
word;relaxation;relaxation;NN;1.6476587282930317;
word;enforce;enforce;VB;1.646732352140111;
word;connectors;connector;NN;1.6434347206159692;
word;reader;reader;NN;1.6423950525611062;
word;compromise;compromise;VB;1.6414238335377789;
word;generic;generic;JJ;1.6405950818767443;
word;active;active;JJ;1.639384333059258;
word;duplicate;duplicate;VB;1.6376356327962254;
word;recipient;recipient;JJ;1.6375168114647563;
word;avoiding;avoid;VB;1.6367569046882229;
word;outlining;outline;VB;1.636722224316624;
word;geometric;geometric;JJ;1.636715781286819;
word;proper;proper;JJ;1.636608928416402;
word;refining;refine;VB;1.6364466783938527;
word;filtering;filter;VB;1.6352731992447738;
word;special;special;JJ;1.6332224709149554;
word;profits;profit;NN;1.6329904033689053;
word;consumption;consumption;NN;1.6328508914133544;
word;deployed;deploy;VB;1.6325489988945798;
word;deleting;delete;VB;1.6311871459185414;
word;direction;direction;NN;1.6308839572173601;
word;sensitivity;sensitivity;NN;1.630105510743294;
word;background;background;NN;1.6288815949634476;
word;absence;absence;NN;1.6237313111575367;
word;human;human;JJ;1.6232087923878142;
word;check;check;VB;1.620377152051193;
word;attained;attain;VB;1.6194758678475345;
word;infinite;infinite;JJ;1.6182231046296267;
word;continuously;continuously;RB;1.6173580372857963;
word;handle;handle;VB;1.6171714976230986;
word;class;class;NN;1.6150096930777265;
word;learner;learner;NN;1.6133832929424716;
word;corollary;corollary;NN;1.6119120867645305;
word;easy;easy;JJ;1.6089674425297336;
word;image;image;NN;1.6047767609089745;
word;dictated;dictate;VB;1.6044024250379563;
word;Acknowledgements;acknowledgement;NN;1.603406735621753;
word;mediated;mediate;JJ;1.6011713030375536;
word;manner;manner;NN;1.600713174886238;
word;substitutions;substitution;NN;1.5976524194532222;
word;designate;designate;VB;1.5956579940115165;
word;members;member;NN;1.5945303635636037;
word;customer;customer;NN;1.5915993054115962;
word;mediators;mediator;NN;1.5910704008702936;
word;successive;successive;JJ;1.5900347137909603;
word;exposure;exposure;NN;1.587419561053703;
word;detect;detect;VB;1.584069755099631;
word;introduce;introduce;VB;1.5827911145451474;
word;manageable;manageable;JJ;1.5804214260396758;
word;normalization;normalisation;NN;1.5766285308503025;
word;measurable;measurable;JJ;1.5764974861054282;
word;isolation;isolation;NN;1.575557634993072;
word;machines;machine;NN;1.575414659810384;
word;intend;intend;VB;1.5752732408787937;
word;predictors;predictor;NN;1.5749783733054972;
word;recognition;recognition;NN;1.5730864363711408;
word;experimentally;experimentally;RB;1.572214229827692;
word;connect;connect;VB;1.5718783469625284;
word;sequentially;sequentially;RB;1.5708616793723733;
word;offers;offer;VB;1.5707716898575166;
word;comparative;comparative;JJ;1.5693019630781646;
word;edit;edit;NN;1.568473436427954;
word;axiom;axiom;NN;1.5674357832560526;
word;inherently;inherently;RB;1.5668196637441147;
word;thesis;thesis;NN;1.566571617827547;
word;universal;universal;JJ;1.56571555141687;
word;site;site;NN;1.5656534068911174;
word;compact;compact;JJ;1.565093892894254;
word;sellers;seller;NN;1.5650252452558202;
word;idea;idea;NN;1.5644035548047686;
word;principal;principal;NN;1.5630983777962788;
word;Traditionally;traditionally;RB;1.5630885282905065;
word;transmissions;transmission;NN;1.562888773350774;
word;institutional;institutional;JJ;1.5619779932574338;
word;main;main;JJ;1.5614123766257266;
word;boundary;boundary;NN;1.5613608650915478;
word;Privacy;privacy;NN;1.5591964954083783;
word;removal;removal;NN;1.5589078867982287;
word;good;good;JJ;1.5575865779715623;
word;perceives;perceive;VB;1.5559594143404225;
word;substitute;substitute;NN;1.5523352598210767;
word;acquisition;acquisition;NN;1.5518104893080606;
word;mitigate;mitigate;VB;1.5505775483021937;
word;roughly;roughly;RB;1.5464163332681786;
word;column;column;NN;1.5459126315484868;
word;increasingly;increasingly;RB;1.5458424107912743;
word;challenge;challenge;NN;1.5446445029069287;
word;person;person;NN;1.544358558636954;
word;query;query;NN;1.5438004412896524;
word;variability;variability;NN;1.5425648570666906;
word;termination;termination;NN;1.5415566724074266;
word;coherence;coherence;NN;1.5411257537948044;
word;dominated;dominate;VB;1.5397548164949537;
word;business;business;NN;1.5378063121521028;
word;stage;stage;NN;1.5367770957960518;
word;job;job;NN;1.5356911566587832;
word;redundancy;redundancy;NN;1.5353550512406178;
word;adopt;adopt;VB;1.5343026560534518;
word;reveal;reveal;VB;1.5322255249805825;
word;restrictive;restrictive;JJ;1.53085061141689;
word;Audio;audio;NN;1.530041509700017;
word;simplification;simplification;NN;1.5284157045139826;
word;collective;collective;JJ;1.5279414718974602;
word;coordinator;coordinator;NN;1.5265711101139843;
word;annual;annual;JJ;1.5264660685141953;
word;characterization;characterization;NN;1.5263443319150924;
word;region;region;NN;1.5262299715353929;
word;emphasis;emphasis;NN;1.5252335618794572;
word;adapting;adapt;VB;1.5241163614591575;
word;encompasses;encompass;VB;1.5239428504972676;
word;uniquely;uniquely;RB;1.5237499590297263;
word;reality;reality;NN;1.5224906301785803;
word;committed;commit;VB;1.5218630902151153;
word;fluctuations;fluctuation;NN;1.5209500100955147;
word;coherent;coherent;JJ;1.5206154069745093;
word;convenience;convenience;NN;1.5203580267006078;
word;adequate;adequate;JJ;1.5194746301487019;
word;deletions;deletion;NN;1.5189822442744192;
word;community;community;NN;1.5189733854071652;
word;buyers;buyer;NN;1.517048513522698;
word;observed;observe;VB;1.5169825332417926;
word;histograms;histogram;NN;1.5160972816518168;
word;concentrate;concentrate;VB;1.5155900954063974;
word;false;false;JJ;1.511937573064785;
word;material;material;NN;1.5108831286849678;
word;broker;broke;NN;1.5087268523857849;
word;generality;generality;NN;1.5077353554702673;
word;natural;natural;JJ;1.507572328021378;
word;guide;guide;VB;1.5064337715613705;
word;awareness;awareness;NN;1.506346287859893;
word;replicate;replicate;VB;1.5055007260536382;
word;appropriately;appropriately;RB;1.505459842841673;
word;diminishing;diminish;VB;1.5051566330299877;
word;trivial;trivial;JJ;1.5030281049967869;
word;course;course;NN;1.4947732858450933;
word;merely;merely;RB;1.4945153315038986;
word;horizontal;horizontal;JJ;1.4943617843144101;
word;matching;match;NN;1.494179212726184;
word;Artificial;artificial;NN;1.493083481346424;
word;Int;int;NN;1.4927643627952323;
word;copy;copy;NN;1.4916262460387812;
word;reject;reject;VB;1.4902349340519176;
word;foundations;foundation;NN;1.4900486794858034;
word;line;line;NN;1.4850002153552275;
word;opposed;oppose;VB;1.4845150515192063;
word;regarded;regard;VB;1.4840457058056604;
word;costly;costly;JJ;1.4836384675787033;
word;operator;operator;NN;1.4804312546115705;
word;funds;fund;NN;1.4772895597077023;
word;tendency;tendency;NN;1.4771765562025017;
word;monetary;monetary;JJ;1.4770208622252943;
word;atomic;atomic;JJ;1.4769516912151732;
word;wireless;wireless;JJ;1.476169471546013;
word;overlay;overlie;NN;1.4761549007010875;
word;composition;composition;NN;1.4757933333600848;
word;render;render;VB;1.475656070560786;
word;segmentation;segmentation;NN;1.4750433326823196;
word;comments;comment;NN;1.474275121592682;
word;examine;examine;VB;1.4736275940272263;
word;transformed;transform;VB;1.469697968265201;
word;largest;large;JJ;1.4674187044670188;
word;advertisements;advertisement;NN;1.4657231588617872;
word;Diagram;diagram;NN;1.4654379209778707;
word;progress;progress;NN;1.4647833772697154;
word;stabilizing;stabilise;VB;1.462570706628146;
word;scalar;scalar;JJ;1.4621477025865706;
word;broadcast;broadcast;VB;1.462047750855712;
word;justification;justification;NN;1.4615367180258598;
word;written;write;VB;1.4605365393815608;
word;symbols;symbol;NN;1.4594460981824096;
word;automatic;automatic;JJ;1.458460722765862;
word;suggestions;suggestion;NN;1.4579706644322685;
word;address;address;VB;1.4573502037158947;
word;true;true;JJ;1.4562023844696976;
word;private;private;JJ;1.455774439934206;
word;concise;concise;JJ;1.4557265370786654;
word;inefficient;inefficient;JJ;1.4556686688594438;
word;vertical;vertical;JJ;1.4537258752472266;
word;extreme;extreme;JJ;1.4524779044518457;
word;Mobile;mobile;NN;1.4516408164961374;
word;additive;additive;JJ;1.451143233063974;
word;redundant;redundant;JJ;1.4487654253057096;
word;supplier;supplier;NN;1.4480497666064642;
word;readily;readily;RB;1.447560298247299;
word;adding;add;VB;1.4469650803589482;
word;National;national;NN;1.4458175174968537;
word;receiver;receiver;NN;1.4436278276615044;
word;promotes;promote;VB;1.4432677282780617;
word;architectures;architecture;NN;1.4423993099804462;
word;encourage;encourage;VB;1.4416428206108107;
word;weight;bodyweight;NN;1.4376577354548594;
word;periodically;periodically;RB;1.4367270635022997;
word;diffusions;diffusion;NN;1.43595838318049;
word;visual;visual;JJ;1.435414409852269;
word;production;production;NN;1.4325345293829823;
word;fundamentally;fundamentally;RB;1.431993412484345;
word;responsible;responsible;JJ;1.4307196986976223;
word;distinguish;distinguish;VB;1.4297427042113853;
word;informational;informational;JJ;1.4291344417910743;
word;equality;equality;NN;1.4278357953347722;
word;Publications;publication;NN;1.4272048355864513;
word;circumstances;circumstance;NN;1.4260071576758668;
word;AD;ad;NN;1.4259399585019976;
word;canceled;cancel;VB;1.4224425809514063;
word;correction;correction;NN;1.4215806961342146;
word;virtually;virtually;RB;1.4211231183641295;
word;creation;creation;NN;1.4200925062533651;
word;devise;devise;VB;1.4198486422326257;
word;fusion;fusion;NN;1.4188024645815702;
word;adjacent;adjacent;JJ;1.417984491731025;
word;Numerous;numerous;JJ;1.4173743226213984;
word;chapter;chapter;NN;1.4172383726777884;
word;predictive;predictive;JJ;1.4164890928701157;
word;estimator;estimator;NN;1.416061487179253;
word;numerically;numerically;RB;1.4143921576652014;
word;Financial;financial;JJ;1.413836300293327;
word;mainly;mainly;RB;1.4136949958819969;
word;reciprocal;reciprocal;JJ;1.411893531960729;
word;speed;speed;NN;1.4113690617083354;
word;implicitly;implicitly;RB;1.4103881515212044;
word;proved;prove;VB;1.4079643822830739;
word;purchasing;purchase;NN;1.4078482549549696;
word;problematic;problematic;JJ;1.4054133742713524;
word;periodic;periodic;JJ;1.4052759140911693;
word;summation;summation;NN;1.4050243961082147;
word;parallelism;parallelism;NN;1.4049065615882617;
word;reviewers;reviewer;NN;1.4044271667039694;
word;advocates;advocate;NN;1.40345429390044;
